protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0040323	GO:0046974	1	6	0	0.0
FBgn0037015	GO:0036122	2	13	0	0.0
FBgn0025394	GO:0036122	45	13	0	0.0
FBgn0262447	GO:0035195	0	156	0	0.0
FBgn0052570	GO:0035195	4	156	0	0.0
FBgn0016078	GO:0008195	48	9	2	0.03508771929824561
FBgn0031661	GO:0008195	127	9	0	0.0
FBgn0040319	GO:0006750	17	5	1	0.045454545454545456
FBgn0001291	GO:0006750	249	5	0	0.0
FBgn0263397	GO:1903294	0	1	0	0.0
FBgn0030016	GO:1903294	0	1	0	0.0
FBgn0037059	GO:0003674	23	3150	3	0.0009454774661203908
FBgn0036239	GO:0003674	133	3150	7	0.0021321961620469083
FBgn0260936	GO:0004843	149	40	1	0.005291005291005291
FBgn0035934	GO:0004843	8	40	1	0.020833333333333332
FBgn0003268	GO:0031267	23	109	1	0.007575757575757576
FBgn0036749	GO:0031267	1	109	0	0.0
FBgn0015372	GO:0005770	18	54	0	0.0
FBgn0086676	GO:0005770	7	54	0	0.0
FBgn0030055	GO:1901981	9	8	0	0.0
FBgn0038549	GO:1901981	17	8	0	0.0
FBgn0014877	GO:0000774	32	7	0	0.0
FBgn0010246	GO:0000774	124	7	0	0.0
FBgn0044112	GO:0005575	0	2646	0	0.0
FBgn0262447	GO:0005575	0	2646	0	0.0
FBgn0030747	GO:0140326	3	6	0	0.0
FBgn0031381	GO:0140326	21	6	0	0.0
FBgn0259168	GO:0008355	88	40	3	0.0234375
FBgn0034728	GO:0008355	92	40	2	0.015151515151515152
FBgn0031011	GO:0015718	7	13	0	0.0
FBgn0259938	GO:0015718	43	13	0	0.0
FBgn0035375	GO:0009312	6	15	0	0.0
FBgn0263026	GO:0009312	0	15	0	0.0
FBgn0002932	GO:0005515	176	958	51	0.04497354497354497
FBgn0033453	GO:0005515	5	958	0	0.0
FBgn0034406	GO:0005575	6	2646	0	0.0
FBgn0003459	GO:0005575	10	2646	0	0.0
FBgn0033402	GO:0008063	72	12	7	0.08333333333333333
FBgn0026261	GO:0008063	8	12	0	0.0
FBgn0000499	GO:0030707	209	76	11	0.03859649122807018
FBgn0028374	GO:0030707	2	76	0	0.0
FBgn0002719	GO:0004471	146	5	0	0.0
FBgn0013733	GO:0004471	127	5	0	0.0
FBgn0266111	GO:0032053	8	8	2	0.125
FBgn0035316	GO:0032053	3	8	0	0.0
FBgn0035227	GO:0005096	37	85	1	0.00819672131147541
FBgn0032929	GO:0005096	47	85	0	0.0
FBgn0001226	GO:0061077	104	20	5	0.04032258064516129
FBgn0012344	GO:0061077	0	20	0	0.0
FBgn0014342	GO:0000124	5	25	0	0.0
FBgn0039796	GO:0000124	8	25	0	0.0
FBgn0011715	GO:0043697	214	10	2	0.008928571428571428
FBgn0003984	GO:0043697	25	10	1	0.02857142857142857
FBgn0035754	GO:0006357	110	615	33	0.04551724137931035
FBgn0265048	GO:0006357	16	615	1	0.001584786053882726
FBgn0041240	GO:0016020	0	1524	0	0.0
FBgn0004456	GO:0016020	47	1524	9	0.005728835136855506
FBgn0030614	GO:0048487	15	9	0	0.0
FBgn0032821	GO:0048487	11	9	0	0.0
FBgn0285926	GO:0051124	21	36	0	0.0
FBgn0003334	GO:0051124	55	36	0	0.0
FBgn0013999	GO:0005921	0	9	0	0.0
FBgn0046696	GO:0005921	0	9	0	0.0
FBgn0000308	GO:0005737	112	1863	29	0.014683544303797468
FBgn0004647	GO:0005737	427	1863	101	0.04410480349344978
FBgn0262426	GO:0003730	0	122	0	0.0
FBgn0261854	GO:0003730	118	122	1	0.004166666666666667
FBgn0041579	GO:0019731	2	23	0	0.0
FBgn0261617	GO:0019731	370	23	1	0.002544529262086514
FBgn0011279	GO:0042048	1	47	0	0.0
FBgn0085390	GO:0042048	51	47	0	0.0
FBgn0263387	GO:0005575	0	2646	0	0.0
FBgn0033686	GO:0005575	6	2646	0	0.0
FBgn0027525	GO:0005634	103	2250	34	0.014449638759031025
FBgn0030186	GO:0005634	8	2250	3	0.001328609388839681
FBgn0259212	GO:0046328	54	8	1	0.016129032258064516
FBgn0033692	GO:0046328	15	8	0	0.0
FBgn0034441	GO:0008235	7	13	0	0.0
FBgn0004583	GO:0008235	21	13	0	0.0
FBgn0012037	GO:0016020	7	1524	1	0.0006531678641410843
FBgn0001276	GO:0016020	70	1524	0	0.0
FBgn0000535	GO:0042066	5	5	0	0.0
FBgn0261931	GO:0042066	42	5	0	0.0
FBgn0037076	GO:0007527	20	30	0	0.0
FBgn0035709	GO:0007527	136	30	0	0.0
FBgn0024238	GO:0051015	138	85	9	0.04035874439461883
FBgn0032839	GO:0051015	14	85	0	0.0
FBgn0031877	GO:0016833	49	1	0	0.0
FBgn0034255	GO:0016833	1	1	0	0.0
FBgn0036336	GO:0005783	38	315	2	0.0056657223796034
FBgn0030670	GO:0005783	140	315	11	0.024175824175824177
FBgn0037644	GO:0005634	39	2250	13	0.005679335954565312
FBgn0031730	GO:0005634	15	2250	6	0.0026490066225165563
FBgn0020378	GO:0000978	9	368	1	0.002652519893899204
FBgn0053536	GO:0000978	0	368	0	0.0
FBgn0035101	GO:0005737	88	1863	32	0.016401845207585853
FBgn0015805	GO:0005737	405	1863	104	0.04585537918871252
FBgn0285896	GO:0007427	7	36	2	0.046511627906976744
FBgn0259749	GO:0007427	18	36	0	0.0
FBgn0260780	GO:0006378	62	16	3	0.038461538461538464
FBgn0033096	GO:0006378	19	16	0	0.0
FBgn0031682	GO:0004594	20	2	0	0.0
FBgn0053881	GO:0004594	0	2	0	0.0
FBgn0030122	GO:0006913	18	15	0	0.0
FBgn0039560	GO:0006913	14	15	0	0.0
FBgn0004654	GO:0016491	96	215	8	0.02572347266881029
FBgn0002973	GO:0016491	63	215	0	0.0
FBgn0011672	GO:0050916	23	13	0	0.0
FBgn0033710	GO:0050916	16	13	0	0.0
FBgn0033362	GO:0004252	0	280	0	0.0
FBgn0036135	GO:0004252	66	280	0	0.0
FBgn0004644	GO:0007507	28	42	1	0.014285714285714285
FBgn0025519	GO:0007507	13	42	1	0.01818181818181818
FBgn0010240	GO:0005886	14	1052	3	0.0028142589118198874
FBgn0264908	GO:0005886	3	1052	0	0.0
FBgn0031169	GO:0016020	1	1524	0	0.0
FBgn0026379	GO:0016020	150	1524	1	0.0005973715651135006
FBgn0038956	GO:0004089	1	16	0	0.0
FBgn0044826	GO:0004089	93	16	0	0.0
FBgn0034328	GO:0050830	0	50	0	0.0
FBgn0051561	GO:0050830	0	50	0	0.0
FBgn0035690	GO:0000981	12	415	2	0.00468384074941452
FBgn0263667	GO:0000981	22	415	1	0.002288329519450801
FBgn0051477	GO:1902600	12	58	5	0.07142857142857142
FBgn0045759	GO:1902600	63	58	0	0.0
FBgn0003169	GO:0032924	28	8	4	0.1111111111111111
FBgn0262402	GO:0032924	0	8	0	0.0
FBgn0031317	GO:0001216	10	4	0	0.0
FBgn0024194	GO:0001216	35	4	0	0.0
FBgn0035754	GO:0006357	110	615	33	0.04551724137931035
FBgn0025455	GO:0006357	40	615	2	0.0030534351145038168
FBgn0038814	GO:0060271	4	88	1	0.010869565217391304
FBgn0037098	GO:0060271	62	88	1	0.006666666666666667
FBgn0039644	GO:0055085	6	388	1	0.0025380710659898475
FBgn0038074	GO:0055085	6	388	0	0.0
FBgn0005631	GO:0008045	30	70	4	0.04
FBgn0261573	GO:0008045	45	70	1	0.008695652173913044
FBgn0011300	GO:0048179	118	3	2	0.01652892561983471
FBgn0027601	GO:0048179	43	3	0	0.0
FBgn0261065	GO:0006398	42	9	4	0.0784313725490196
FBgn0036892	GO:0006398	52	9	0	0.0
FBgn0024944	GO:0060279	50	2	0	0.0
FBgn0039679	GO:0060279	0	2	0	0.0
FBgn0027091	GO:0000049	18	36	1	0.018518518518518517
FBgn0069174	GO:0000049	0	36	0	0.0
FBgn0003720	GO:0001748	38	6	0	0.0
FBgn0053888	GO:0001748	0	6	0	0.0
FBgn0266411	GO:0048477	201	248	8	0.017817371937639197
FBgn0003891	GO:0048477	10	248	5	0.01937984496124031
FBgn0265265	GO:0001671	0	20	0	0.0
FBgn0054051	GO:0001671	0	20	0	0.0
FBgn0036372	GO:0005884	72	21	2	0.021505376344086023
FBgn0003187	GO:0005884	32	21	0	0.0
FBgn0062578	GO:0005575	0	2646	0	0.0
FBgn0002121	GO:0005575	81	2646	0	0.0
FBgn0052758	GO:0006886	26	142	0	0.0
FBgn0261560	GO:0006886	305	142	4	0.008948545861297539
FBgn0001234	GO:0046330	7	35	0	0.0
FBgn0035830	GO:0046330	52	35	0	0.0
FBgn0000499	GO:1990909	209	4	2	0.009389671361502348
FBgn0002643	GO:1990909	36	4	1	0.025
FBgn0015229	GO:0030246	9	81	0	0.0
FBgn0085450	GO:0030246	70	81	0	0.0
FBgn0033557	GO:0000028	111	16	4	0.031496062992125984
FBgn0032244	GO:0000028	104	16	1	0.008333333333333333
FBgn0053832	GO:0003677	0	610	0	0.0
FBgn0041100	GO:0003677	276	610	17	0.019187358916478554
FBgn0004198	GO:0000981	63	415	0	0.0
FBgn0036666	GO:0000981	148	415	2	0.003552397868561279
FBgn0026261	GO:0032543	8	89	1	0.010309278350515464
FBgn0000808	GO:0032543	5	89	0	0.0
FBgn0261456	GO:0035329	193	8	5	0.024875621890547265
FBgn0259789	GO:0035329	11	8	0	0.0
FBgn0034658	GO:0015038	23	5	1	0.03571428571428571
FBgn0036973	GO:0015038	61	5	0	0.0
FBgn0011802	GO:0003676	11	369	0	0.0
FBgn0031011	GO:0003676	7	369	0	0.0
FBgn0038740	GO:0097037	8	3	0	0.0
FBgn0036668	GO:0097037	10	3	0	0.0
FBgn0046999	GO:0008233	4	178	0	0.0
FBgn0027492	GO:0008233	90	178	0	0.0
FBgn0262166	GO:0004843	46	40	0	0.0
FBgn0028950	GO:0004843	0	40	0	0.0
FBgn0030366	GO:0004843	150	40	3	0.015789473684210527
FBgn0010583	GO:0004843	222	40	0	0.0
FBgn0011676	GO:0005886	191	1052	23	0.01850362027353178
FBgn0000273	GO:0005886	409	1052	60	0.04106776180698152
FBgn0030960	GO:0000407	69	14	3	0.03614457831325301
FBgn0030373	GO:0000407	15	14	0	0.0
FBgn0033096	GO:0016020	19	1524	6	0.0038885288399222295
FBgn0026389	GO:0016020	1	1524	1	0.0006557377049180328
FBgn0004198	GO:0000122	63	222	3	0.010526315789473684
FBgn0022724	GO:0000122	9	222	1	0.004329004329004329
FBgn0259789	GO:0031491	11	18	0	0.0
FBgn0000611	GO:0031491	73	18	0	0.0
FBgn0015904	GO:0035310	13	5	0	0.0
FBgn0015022	GO:0035310	0	5	0	0.0
FBgn0051437	GO:0005575	0	2646	0	0.0
FBgn0001112	GO:0005575	5	2646	0	0.0
FBgn0038063	GO:0004989	4	6	0	0.0
FBgn0010194	GO:0004989	30	6	0	0.0
FBgn0033696	GO:0016705	132	116	51	0.2056451612903226
FBgn0014342	GO:0016705	5	116	0	0.0
FBgn0033542	GO:0004089	0	16	0	0.0
FBgn0262559	GO:0004089	195	16	0	0.0
FBgn0263111	GO:0008344	109	59	2	0.011904761904761904
FBgn0039744	GO:0008344	16	59	0	0.0
FBgn0011648	GO:0030509	202	11	6	0.028169014084507043
FBgn0052758	GO:0030509	26	11	0	0.0
FBgn0036861	GO:0005575	18	2646	1	0.00037537537537537537
FBgn0069314	GO:0005575	0	2646	0	0.0
FBgn0001942	GO:0005634	212	2250	62	0.025182778229082048
FBgn0011817	GO:0005634	71	2250	29	0.012494614390348987
FBgn0261573	GO:0017053	45	22	2	0.029850746268656716
FBgn0260753	GO:0017053	0	22	0	0.0
FBgn0023174	GO:0005634	99	2250	48	0.020434227330779056
FBgn0024956	GO:0005634	56	2250	29	0.012575888985255855
FBgn0026619	GO:0016746	14	38	0	0.0
FBgn0003345	GO:0016746	43	38	0	0.0
FBgn0024285	GO:0008187	242	7	1	0.004016064257028112
FBgn0261850	GO:0008187	70	7	0	0.0
FBgn0004513	GO:0017085	24	17	2	0.04878048780487805
FBgn0035036	GO:0017085	19	17	0	0.0
FBgn0039437	GO:0005214	28	35	1	0.015873015873015872
FBgn0031000	GO:0005214	0	35	0	0.0
FBgn0037363	GO:0006914	33	56	8	0.0898876404494382
FBgn0266435	GO:0006914	1	56	0	0.0
FBgn0013686	GO:0007279	0	23	0	0.0
FBgn0032304	GO:0007279	30	23	0	0.0
FBgn0034240	GO:0031519	10	10	0	0.0
FBgn0036641	GO:0031519	195	10	1	0.004878048780487805
FBgn0036369	GO:0006470	2	87	0	0.0
FBgn0265089	GO:0006470	100	87	0	0.0
FBgn0041229	GO:0043025	0	150	0	0.0
FBgn0052835	GO:0043025	0	150	0	0.0
FBgn0026397	GO:0005549	2	111	0	0.0
FBgn0265298	GO:0005549	246	111	3	0.008403361344537815
FBgn0011603	GO:0005328	58	11	0	0.0
FBgn0033337	GO:0005328	21	11	0	0.0
FBgn0039058	GO:0046961	93	32	9	0.072
FBgn0036142	GO:0046961	1	32	0	0.0
FBgn0050299	GO:0005829	0	1082	0	0.0
FBgn0082598	GO:0005829	64	1082	1	0.0008726003490401396
FBgn0040319	GO:0004357	17	1	0	0.0
FBgn0011692	GO:0004357	129	1	0	0.0
FBgn0025582	GO:0003743	224	51	17	0.06181818181818182
FBgn0265464	GO:0003743	297	51	14	0.040229885057471264
FBgn0024330	GO:0016592	108	33	25	0.1773049645390071
FBgn0039839	GO:0016592	0	33	0	0.0
FBgn0028707	GO:0030488	13	21	0	0.0
FBgn0039298	GO:0030488	6	21	0	0.0
FBgn0000024	GO:0004104	11	2	0	0.0
FBgn0000629	GO:0004104	182	2	0	0.0
FBgn0034964	GO:0034472	46	14	11	0.18333333333333332
FBgn0053825	GO:0034472	9	14	0	0.0
FBgn0024993	GO:0045892	4	137	1	0.0070921985815602835
FBgn0037686	GO:0045892	47	137	1	0.005434782608695652
FBgn0038506	GO:0004190	4	17	0	0.0
FBgn0040069	GO:0004190	11	17	0	0.0
FBgn0040305	GO:0005634	6	2250	0	0.0
FBgn0040285	GO:0005634	57	2250	7	0.003034243606415258
FBgn0032603	GO:0006629	6	92	0	0.0
FBgn0035665	GO:0006629	6	92	0	0.0
FBgn0267385	GO:0006096	224	25	1	0.004016064257028112
FBgn0036154	GO:0006096	3	25	0	0.0
FBgn0262249	GO:0030514	0	31	0	0.0
FBgn0038956	GO:0030514	1	31	0	0.0
FBgn0031412	GO:0005576	6	499	0	0.0
FBgn0036856	GO:0005576	4	499	0	0.0
FBgn0283521	GO:0005634	37	2250	14	0.006121556624398776
FBgn0001624	GO:0005634	248	2250	47	0.018815052041633307
FBgn0033247	GO:0044754	67	12	3	0.0379746835443038
FBgn0051943	GO:0044754	0	12	0	0.0
FBgn0000535	GO:0007612	5	14	0	0.0
FBgn0004087	GO:0007612	14	14	0	0.0
FBgn0003392	GO:0007613	105	28	0	0.0
FBgn0031824	GO:0007613	65	28	0	0.0
FBgn0039120	GO:0005515	64	958	22	0.021526418786692758
FBgn0038201	GO:0005515	1	958	0	0.0
FBgn0036428	GO:0008157	50	26	0	0.0
FBgn0033749	GO:0008157	9	26	0	0.0
FBgn0039016	GO:0003723	36	486	9	0.017241379310344827
FBgn0003975	GO:0003723	16	486	1	0.00199203187250996
FBgn0013342	GO:0099536	31	11	0	0.0
FBgn0026402	GO:0099536	32	11	0	0.0
FBgn0034372	GO:0005737	52	1863	15	0.007832898172323759
FBgn0035944	GO:0005737	13	1863	3	0.0015991471215351812
FBgn0003360	GO:0005471	219	2	1	0.004524886877828055
FBgn0015774	GO:0005471	889	2	0	0.0
FBgn0014033	GO:0005886	3	1052	0	0.0
FBgn0030748	GO:0005886	116	1052	4	0.003424657534246575
FBgn0024234	GO:0008586	17	50	2	0.029850746268656716
FBgn0000490	GO:0008586	46	50	11	0.11458333333333333
FBgn0066101	GO:0005509	44	205	4	0.01606425702811245
FBgn0038146	GO:0005509	61	205	1	0.0037593984962406013
FBgn0051776	GO:0005794	27	240	0	0.0
FBgn0030594	GO:0005794	2	240	0	0.0
FBgn0036494	GO:0007165	6	199	1	0.004878048780487805
FBgn0051956	GO:0007165	2	199	0	0.0
FBgn0004859	GO:0007224	186	10	4	0.02040816326530612
FBgn0030505	GO:0007224	3	10	0	0.0
FBgn0026389	GO:0007608	1	116	1	0.008547008547008548
FBgn0045035	GO:0007608	84	116	0	0.0
FBgn0039766	GO:0008150	0	1771	0	0.0
FBgn0053138	GO:0008150	19	1771	1	0.0005586592178770949
FBgn0026390	GO:0007608	0	116	0	0.0
FBgn0029909	GO:0007608	9	116	0	0.0
FBgn0013433	GO:0008045	4	70	2	0.02702702702702703
FBgn0262406	GO:0008045	3	70	0	0.0
FBgn0262866	GO:0006468	268	238	18	0.03557312252964427
FBgn0040336	GO:0006468	27	238	0	0.0
FBgn0034692	GO:0003674	9	3150	1	0.00031655587211142766
FBgn0053246	GO:0003674	0	3150	0	0.0
FBgn0001108	GO:0005875	127	22	6	0.040268456375838924
FBgn0035965	GO:0005875	31	22	0	0.0
FBgn0040784	GO:0005575	16	2646	2	0.0007513148009015778
FBgn0020496	GO:0005575	185	2646	3	0.0010596962204168139
FBgn0038458	GO:0033181	1	17	0	0.0
FBgn0069146	GO:0033181	0	17	0	0.0
FBgn0003391	GO:0005886	14	1052	8	0.0075046904315197
FBgn0022764	GO:0005886	136	1052	7	0.005892255892255892
FBgn0263113	GO:0035869	1	19	0	0.0
FBgn0053826	GO:0035869	0	19	0	0.0
FBgn0015929	GO:0003697	99	50	9	0.06040268456375839
FBgn0002576	GO:0003697	58	50	0	0.0
FBgn0029906	GO:0005789	9	171	3	0.016666666666666666
FBgn0030345	GO:0005789	28	171	0	0.0
FBgn0037153	GO:0003824	33	204	1	0.004219409282700422
FBgn0015905	GO:0003824	8	204	0	0.0
FBgn0000723	GO:0031234	36	14	0	0.0
FBgn0085423	GO:0031234	22	14	0	0.0
FBgn0003495	GO:0008063	15	12	7	0.25925925925925924
FBgn0038484	GO:0008063	1	12	0	0.0
FBgn0036020	GO:0003755	110	33	2	0.013986013986013986
FBgn0034968	GO:0003755	180	33	0	0.0
FBgn0002622	GO:0016363	270	6	1	0.0036231884057971015
FBgn0003731	GO:0016363	637	6	0	0.0
FBgn0264607	GO:0008582	99	38	1	0.0072992700729927005
FBgn0014857	GO:0008582	421	38	3	0.006535947712418301
FBgn0024491	GO:0045892	95	137	7	0.03017241379310345
FBgn0038646	GO:0045892	3	137	0	0.0
FBgn0036565	GO:0004497	18	99	0	0.0
FBgn0000564	GO:0004497	1	99	0	0.0
FBgn0038983	GO:0016020	201	1524	87	0.050434782608695654
FBgn0015602	GO:0016020	35	1524	0	0.0
FBgn0065035	GO:0140078	2	5	0	0.0
FBgn0024330	GO:0140078	108	5	0	0.0
FBgn0032061	GO:0005739	28	623	2	0.0030721966205837174
FBgn0030753	GO:0005739	96	623	3	0.004172461752433936
FBgn0028374	GO:0018990	2	21	0	0.0
FBgn0034617	GO:0018990	21	21	0	0.0
FBgn0027889	GO:0043687	88	9	0	0.0
FBgn0285896	GO:0043687	7	9	0	0.0
FBgn0003390	GO:0045880	59	44	3	0.02912621359223301
FBgn0033539	GO:0045880	100	44	2	0.013888888888888888
FBgn0037485	GO:0008643	2	20	0	0.0
FBgn0261811	GO:0008643	21	20	0	0.0
FBgn0026086	GO:0005730	20	301	5	0.01557632398753894
FBgn0031114	GO:0005730	46	301	1	0.002881844380403458
FBgn0004864	GO:0007259	117	6	5	0.04065040650406504
FBgn0003231	GO:0007259	203	6	0	0.0
FBgn0036341	GO:0007140	27	32	0	0.0
FBgn0036000	GO:0007140	10	32	0	0.0
FBgn0263050	GO:1900015	2	2	0	0.0
FBgn0032372	GO:1900015	3	2	0	0.0
FBgn0004635	GO:0048149	128	68	3	0.015306122448979591
FBgn0260991	GO:0048149	62	68	1	0.007692307692307693
FBgn0035887	GO:0017171	5	136	0	0.0
FBgn0030310	GO:0017171	6	136	0	0.0
FBgn0051971	GO:0005829	0	1082	0	0.0
FBgn0024944	GO:0005829	50	1082	11	0.009717314487632508
FBgn0003076	GO:0004614	77	1	0	0.0
FBgn0041604	GO:0004614	34	1	0	0.0
FBgn0005613	GO:0000978	7	368	0	0.0
FBgn0035138	GO:0000978	0	368	0	0.0
FBgn0026379	GO:0046627	150	29	2	0.0111731843575419
FBgn0003169	GO:0046627	28	29	0	0.0
FBgn0003459	GO:0005667	10	88	0	0.0
FBgn0005626	GO:0005667	39	88	1	0.007874015748031496
FBgn0260935	GO:0006468	24	238	0	0.0
FBgn0033258	GO:0006468	5	238	0	0.0
FBgn0031730	GO:0006468	15	238	0	0.0
FBgn0000927	GO:0006468	4	238	0	0.0
FBgn0051158	GO:0005938	21	100	0	0.0
FBgn0260747	GO:0005938	9	100	0	0.0
FBgn0034382	GO:0009922	202	20	19	0.08558558558558559
FBgn0015770	GO:0009922	1	20	0	0.0
FBgn0030989	GO:0005886	5	1052	0	0.0
FBgn0044112	GO:0005886	0	1052	0	0.0
FBgn0025825	GO:0005737	119	1863	28	0.014127144298688193
FBgn0053452	GO:0005737	0	1863	0	0.0
FBgn0030292	GO:0005747	17	52	2	0.028985507246376812
FBgn0003969	GO:0005747	73	52	0	0.0
FBgn0263033	GO:0044284	0	5	0	0.0
FBgn0003517	GO:0044284	145	5	0	0.0
FBgn0026404	GO:0006915	24	52	2	0.02631578947368421
FBgn0053481	GO:0006915	4	52	0	0.0
FBgn0261872	GO:0006874	45	24	0	0.0
FBgn0003308	GO:0006874	7	24	0	0.0
FBgn0038975	GO:0019901	22	61	0	0.0
FBgn0039141	GO:0019901	32	61	0	0.0
FBgn0030833	GO:0005524	6	643	1	0.0015408320493066256
FBgn0284084	GO:0005524	16	643	0	0.0
FBgn0262867	GO:0005886	3	1052	0	0.0
FBgn0037186	GO:0005886	4	1052	0	0.0
FBgn0000520	GO:0005634	49	2250	16	0.006959547629404089
FBgn0038467	GO:0005634	17	2250	6	0.002646669607410675
FBgn0026702	GO:0005655	29	6	3	0.08571428571428572
FBgn0266673	GO:0005655	117	6	0	0.0
FBgn0024277	GO:0007411	42	167	9	0.0430622009569378
FBgn0052602	GO:0007411	1	167	0	0.0
FBgn0260743	GO:0043490	26	3	0	0.0
FBgn0002590	GO:0043490	200	3	0	0.0
FBgn0030616	GO:0003735	80	290	2	0.005405405405405406
FBgn0025382	GO:0003735	14	290	0	0.0
FBgn0039562	GO:0061031	133	2	0	0.0
FBgn0014010	GO:0061031	383	2	1	0.0025974025974025974
FBgn0031523	GO:0022857	0	201	0	0.0
FBgn0011604	GO:0022857	131	201	0	0.0
FBgn0024698	GO:0005847	80	10	7	0.07777777777777778
FBgn0034748	GO:0005847	0	10	0	0.0
FBgn0286070	GO:0008293	0	22	0	0.0
FBgn0038814	GO:0008293	4	22	0	0.0
FBgn0038201	GO:0007218	1	59	0	0.0
FBgn0026439	GO:0007218	9	59	0	0.0
FBgn0283681	GO:0045948	9	3	0	0.0
FBgn0039229	GO:0045948	422	3	0	0.0
FBgn0010333	GO:0035099	200	20	2	0.00909090909090909
FBgn0003514	GO:0035099	153	20	1	0.005780346820809248
FBgn0053380	GO:0005840	0	234	0	0.0
FBgn0260959	GO:0005840	15	234	0	0.0
FBgn0032938	GO:0033227	93	26	0	0.0
FBgn0030341	GO:0033227	20	26	0	0.0
FBgn0003444	GO:0007224	31	10	4	0.0975609756097561
FBgn0002774	GO:0007224	120	10	0	0.0
FBgn0005561	GO:0045676	18	7	0	0.0
FBgn0032006	GO:0045676	93	7	0	0.0
FBgn0004110	GO:0048542	11	30	1	0.024390243902439025
FBgn0045053	GO:0048542	0	30	0	0.0
FBgn0052529	GO:0000976	15	103	0	0.0
FBgn0283536	GO:0000976	6	103	0	0.0
FBgn0031611	GO:0016791	7	96	0	0.0
FBgn0039846	GO:0016791	12	96	0	0.0
FBgn0259794	GO:0008270	100	516	6	0.00974025974025974
FBgn0003654	GO:0008270	91	516	6	0.009884678747940691
FBgn0003261	GO:0005634	135	2250	50	0.020964360587002098
FBgn0033391	GO:0005634	58	2250	15	0.006499133448873483
FBgn0013676	GO:0019646	10	1	0	0.0
FBgn0029722	GO:0019646	18	1	0	0.0
FBgn0000559	GO:0003746	212	15	2	0.00881057268722467
FBgn0287864	GO:0003746	0	15	0	0.0
FBgn0283442	GO:0007316	18	4	0	0.0
FBgn0038486	GO:0007316	25	4	0	0.0
FBgn0000317	GO:0035317	19	24	0	0.0
FBgn0001147	GO:0035317	15	24	0	0.0
FBgn0002121	GO:1904580	81	3	2	0.023809523809523808
FBgn0029858	GO:1904580	58	3	0	0.0
FBgn0015380	GO:0007611	57	16	1	0.0136986301369863
FBgn0036023	GO:0007611	1	16	0	0.0
FBgn0020407	GO:0003674	49	3150	4	0.0012503907471084713
FBgn0031424	GO:0003674	59	3150	2	0.0006232471174820816
FBgn0024305	GO:0042052	0	37	0	0.0
FBgn0039056	GO:0042052	16	37	1	0.018867924528301886
FBgn0038675	GO:0006366	10	42	0	0.0
FBgn0050299	GO:0006366	0	42	0	0.0
FBgn0039932	GO:0005667	8	88	0	0.0
FBgn0288690	GO:0005667	0	88	0	0.0
FBgn0262407	GO:1903231	0	89	0	0.0
FBgn0035977	GO:1903231	3	89	0	0.0
FBgn0000490	GO:0035222	46	21	6	0.08955223880597014
FBgn0050067	GO:0035222	0	21	0	0.0
FBgn0003079	GO:0045500	249	17	8	0.03007518796992481
FBgn0003165	GO:0045500	732	17	4	0.0053404539385847796
FBgn0032596	GO:0043161	172	106	50	0.17985611510791366
FBgn0034911	GO:0043161	1	106	0	0.0
FBgn0286818	GO:0060187	0	2	0	0.0
FBgn0040022	GO:0060187	71	2	0	0.0
FBgn0003447	GO:0048812	22	16	1	0.02631578947368421
FBgn0040877	GO:0048812	2	16	0	0.0
FBgn0038539	GO:0031386	24	14	1	0.02631578947368421
FBgn0038613	GO:0031386	128	14	3	0.02112676056338028
FBgn0026371	GO:0004672	87	231	8	0.025157232704402517
FBgn0086359	GO:0004672	30	231	0	0.0
FBgn0028473	GO:0042273	215	20	12	0.05106382978723404
FBgn0283680	GO:0042273	23	20	0	0.0
FBgn0001186	GO:0005739	96	623	14	0.019471488178025034
FBgn0263593	GO:0005739	40	623	1	0.0015082956259426848
FBgn0026323	GO:0033209	211	14	8	0.035555555555555556
FBgn0030406	GO:0033209	5	14	0	0.0
FBgn0040752	GO:2000050	32	1	0	0.0
FBgn0030961	GO:2000050	0	1	0	0.0
FBgn0032089	GO:0005634	96	2250	33	0.014066496163682864
FBgn0043900	GO:0005634	34	2250	19	0.008318739054290718
FBgn0037607	GO:0030976	200	6	1	0.0048543689320388345
FBgn0028738	GO:0030976	0	6	0	0.0
FBgn0003169	GO:0048185	28	3	1	0.03225806451612903
FBgn0010314	GO:0048185	67	3	0	0.0
FBgn0036210	GO:0005759	2	55	0	0.0
FBgn0002733	GO:0005759	15	55	0	0.0
FBgn0001085	GO:0001738	60	13	5	0.0684931506849315
FBgn0004777	GO:0001738	2	13	0	0.0
FBgn0263397	GO:0016020	0	1524	0	0.0
FBgn0016070	GO:0016020	41	1524	3	0.0019169329073482429
FBgn0030077	GO:0008150	110	1771	3	0.001594896331738437
FBgn0000283	GO:0008150	57	1771	2	0.0010940919037199124
FBgn0036641	GO:0033962	195	9	2	0.00980392156862745
FBgn0001089	GO:0033962	12	9	0	0.0
FBgn0030576	GO:0016020	7	1524	5	0.0032658393207054214
FBgn0010417	GO:0016020	134	1524	4	0.0024125452352231603
FBgn0038431	GO:0004252	1	280	0	0.0
FBgn0003310	GO:0004252	16	280	2	0.006756756756756757
FBgn0037753	GO:0005575	13	2646	1	0.000376081233546446
FBgn0005390	GO:0005575	3	2646	0	0.0
FBgn0041147	GO:0051726	27	40	3	0.04477611940298507
