"protein","relationship_type","go_term","namespace","never_annotate"
"BSU_32800","inferred_from_descendant","GO:1901575","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0018193","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0006790","biological_process","false"
"BSU_32800","involved_in","GO:0019464","biological_process","false"
"BSU_32800","located_in","GO:0005829","cellular_component","false"
"BSU_32800","involved_in","GO:0009249","biological_process","true"
"BSU_32800","is_active_in","GO:0005737","cellular_component","false"
"BSU_32800","involved_in","GO:0009107","biological_process","false"
"BSU_32800","part_of","GO:0005960","cellular_component","false"
"BSU_32800","inferred_from_descendant","GO:0044272","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0016053","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044255","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0043412","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0018130","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044282","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044283","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_32800","inferred_from_descendant","GO:0019752","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006631","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044248","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0019538","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:1990204","cellular_component","false"
"BSU_32800","inferred_from_descendant","GO:0006633","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006546","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006544","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0032787","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006082","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_32800","inferred_from_descendant","GO:0009106","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0008610","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0043436","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0032991","cellular_component","false"
"BSU_32800","inferred_from_descendant","GO:1901565","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006629","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0046394","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0046395","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0009069","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0072330","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0036211","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0018205","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:1901606","biological_process","false"
"BSU_10250","inferred_from_descendant","GO:0019538","biological_process","false"
"BSU_10250","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0140096","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0032559","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_10250","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_10250","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_10250","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_10250","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0043412","biological_process","false"
"BSU_10250","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0018205","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0016747","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0018193","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_10250","inferred_from_descendant","GO:0016740","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0016772","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0016779","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0016879","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0030554","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0016746","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_10250","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_10250","inferred_from_descendant","GO:0051604","biological_process","false"
"BSU_10250","enables","GO:0016874","molecular_function","false"
"BSU_10250","enables","GO:0005524","molecular_function","false"
"BSU_10250","enables","GO:0000166","molecular_function","false"
"BSU_10250","located_in","GO:0005829","cellular_component","false"
"BSU_10250","involved_in","GO:0036211","biological_process","false"
"BSU_10250","located_in","GO:0005737","cellular_component","false"
"BSU_10250","involved_in","GO:0009249","biological_process","true"
"BSU_10250","enables","GO:0016979","molecular_function","false"
"BSU_10250","enables","GO:0017118","molecular_function","false"
"BSU_37640","inferred_from_descendant","GO:0008610","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0043412","biological_process","false"
"BSU_37640","enables","GO:0016415","molecular_function","false"
"BSU_37640","involved_in","GO:0009107","biological_process","false"
"BSU_37640","involved_in","GO:0009249","biological_process","true"
"BSU_37640","enables","GO:0016746","molecular_function","false"
"BSU_37640","enables","GO:0016740","molecular_function","false"
"BSU_37640","involved_in","GO:0036211","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0006629","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0006633","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0019752","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_37640","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0016747","molecular_function","false"
"BSU_37640","inferred_from_descendant","GO:0044255","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0006790","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0006082","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0006631","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:1901362","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0043436","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0072330","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0019538","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0018130","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0016053","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0018193","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0032787","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0044283","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_37640","inferred_from_descendant","GO:0044272","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0009106","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_37640","inferred_from_descendant","GO:0051604","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_37640","inferred_from_descendant","GO:0046394","biological_process","false"
