protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0050418	GO:0004081	2	1	0	0.3333333333333333
FBgn0051213	GO:0016020	3	1524	0	0.0006548788474132286
FBgn0002914	GO:0016020	101	1524	5	0.0036923076923076922
FBgn0004654	GO:0050661	96	14	0	0.00909090909090909
FBgn0033357	GO:0050661	2	14	0	0.0625
FBgn0029939	GO:0000978	25	368	2	0.007633587786259542
FBgn0086669	GO:0000978	0	368	0	0.002717391304347826
FBgn0035656	GO:0005925	15	31	0	0.021739130434782608
FBgn0027561	GO:0005925	3	31	0	0.029411764705882353
FBgn0053896	GO:0000786	0	124	0	0.008064516129032258
FBgn0085693	GO:0000786	50	124	0	0.005747126436781609
FBgn0000153	GO:0048066	8	10	0	0.05555555555555555
FBgn0026181	GO:0048066	46	10	0	0.017857142857142856
FBgn0036142	GO:0005743	1	97	0	0.01020408163265306
FBgn0036915	GO:0005743	172	97	0	0.0037174721189591076
FBgn0033669	GO:0032436	49	47	2	0.03125
FBgn0051740	GO:0032436	3	47	0	0.02
FBgn0004839	GO:0070593	15	20	1	0.05714285714285714
FBgn0267795	GO:0070593	176	20	1	0.01020408163265306
FBgn0051229	GO:0045039	19	11	2	0.1
FBgn0033912	GO:0045039	95	11	0	0.009433962264150943
FBgn0036876	GO:0070062	0	18	0	0.05555555555555555
FBgn0034304	GO:0070062	9	18	0	0.037037037037037035
FBgn0000370	GO:0006357	18	615	3	0.00631911532385466
FBgn0037288	GO:0006357	1	615	0	0.0016233766233766235
FBgn0010905	GO:0031175	793	13	0	0.0012406947890818859
FBgn0261788	GO:0031175	52	13	1	0.03076923076923077
FBgn0004367	GO:0007088	102	22	1	0.016129032258064516
FBgn0001222	GO:0007088	103	22	4	0.04
FBgn0085428	GO:0030728	4	6	0	0.1
FBgn0035789	GO:0030728	0	6	0	0.16666666666666666
FBgn0265416	GO:0008328	67	10	1	0.025974025974025976
FBgn0015509	GO:0008328	428	10	0	0.00228310502283105
FBgn0262857	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0036376	GO:0003674	27	3150	0	0.0003147623544224111
FBgn0036882	GO:0000132	74	22	2	0.03125
FBgn0000114	GO:0000132	43	22	0	0.015384615384615385
FBgn0261938	GO:0003899	25	19	0	0.022727272727272728
FBgn0086361	GO:0003899	56	19	0	0.013333333333333334
FBgn0052831	GO:0016589	40	5	1	0.044444444444444446
FBgn0030374	GO:0016589	8	5	0	0.07692307692307693
FBgn0031005	GO:0015012	2	13	0	0.06666666666666667
FBgn0010516	GO:0015012	234	13	0	0.004048582995951417
FBgn0038570	GO:0005737	43	1863	15	0.008394543546694649
FBgn0031902	GO:0005737	15	1863	4	0.0026624068157614484
FBgn0036932	GO:0016197	16	31	0	0.02127659574468085
FBgn0041195	GO:0016197	8	31	0	0.02564102564102564
FBgn0035934	GO:0034605	8	21	0	0.034482758620689655
FBgn0024993	GO:0034605	4	21	0	0.04
FBgn0263864	GO:0070050	20	26	0	0.021739130434782608
FBgn0037110	GO:0070050	90	26	0	0.008620689655172414
FBgn0053903	GO:0003677	0	610	0	0.001639344262295082
FBgn0036932	GO:0003677	16	610	1	0.003194888178913738
FBgn0030914	GO:0004038	3	1	0	0.25
FBgn0002940	GO:0004038	64	1	0	0.015384615384615385
FBgn0031090	GO:0007032	22	20	0	0.023809523809523808
FBgn0021776	GO:0007032	16	20	0	0.027777777777777776
FBgn0036499	GO:0030286	3	25	0	0.03571428571428571
FBgn0019686	GO:0030286	121	25	0	0.00684931506849315
FBgn0041087	GO:0005886	18	1052	6	0.0065420560747663555
FBgn0025573	GO:0005886	1	1052	0	0.000949667616334283
FBgn0037746	GO:0000978	59	368	3	0.00936768149882904
FBgn0031361	GO:0000978	18	368	0	0.0025906735751295338
FBgn0032123	GO:0005886	3	1052	0	0.0009478672985781991
FBgn0032813	GO:0005886	82	1052	1	0.001763668430335097
FBgn0036059	GO:0007294	59	27	3	0.046511627906976744
FBgn0003475	GO:0007294	27	27	0	0.018518518518518517
FBgn0004552	GO:0010898	1	5	0	0.16666666666666666
FBgn0031319	GO:0010898	96	5	0	0.009900990099009901
FBgn0000320	GO:2001240	129	1	0	0.007692307692307693
FBgn0031851	GO:2001240	176	1	0	0.005649717514124294
FBgn0033352	GO:0000900	232	18	1	0.008
FBgn0001185	GO:0000900	10	18	0	0.03571428571428571
FBgn0001075	GO:0007446	102	17	2	0.025210084033613446
FBgn0051475	GO:0007446	29	17	0	0.021739130434782608
FBgn0039102	GO:0006508	26	498	1	0.003816793893129771
FBgn0283468	GO:0006508	310	498	7	0.009900990099009901
FBgn0067653	GO:0007270	0	15	0	0.06666666666666667
FBgn0027513	GO:0007270	135	15	0	0.006666666666666667
FBgn0050344	GO:0016020	29	1524	13	0.00901481004507405
FBgn0037538	GO:0016020	1	1524	0	0.0006557377049180328
FBgn0034091	GO:0051087	48	42	6	0.07777777777777778
FBgn0038578	GO:0051087	74	42	0	0.008620689655172414
FBgn0005666	GO:0030017	19	7	0	0.038461538461538464
FBgn0004400	GO:0030017	25	7	1	0.0625
FBgn0035088	GO:0043022	8	31	0	0.02564102564102564
FBgn0004620	GO:0043022	3	31	0	0.029411764705882353
FBgn0010501	GO:0006508	125	498	4	0.008025682182985553
FBgn0266186	GO:0006508	59	498	0	0.0017953321364452424
FBgn0260436	GO:0008150	0	1771	0	0.000564652738565782
FBgn0053096	GO:0008150	15	1771	1	0.0011198208286674132
FBgn0052406	GO:0048010	16	32	2	0.0625
FBgn0004512	GO:0048010	28	32	0	0.016666666666666666
FBgn0262385	GO:0035195	0	156	0	0.00641025641025641
FBgn0027356	GO:0035195	220	156	1	0.005319148936170213
FBgn0027490	GO:0005700	32	174	4	0.024271844660194174
FBgn0037781	GO:0005700	26	174	0	0.005
FBgn0287185	GO:0016491	0	215	0	0.004651162790697674
FBgn0034371	GO:0016491	65	215	3	0.014285714285714285
FBgn0264075	GO:0003700	65	287	7	0.022727272727272728
FBgn0284257	GO:0003700	6	287	0	0.0034129692832764505
FBgn0250837	GO:0004170	40	1	0	0.024390243902439025
FBgn0003748	GO:0004170	121	1	0	0.00819672131147541
FBgn0261402	GO:0050907	0	12	0	0.08333333333333333
FBgn0034181	GO:0050907	24	12	0	0.027777777777777776
FBgn0040349	GO:0047045	24	5	4	0.1724137931034483
FBgn0040208	GO:0047045	44	5	0	0.02040816326530612
FBgn0033058	GO:0007218	0	59	0	0.01694915254237288
FBgn0031057	GO:0007218	215	59	1	0.0072992700729927005
FBgn0027565	GO:0000815	4	8	0	0.08333333333333333
FBgn0040075	GO:0000815	208	8	0	0.004629629629629629
FBgn0033712	GO:0032790	4	5	0	0.1111111111111111
FBgn0028738	GO:0032790	0	5	0	0.2
FBgn0004575	GO:0051124	25	36	1	0.03278688524590164
FBgn0262376	GO:0051124	0	36	0	0.027777777777777776
FBgn0030687	GO:0045727	53	25	1	0.02564102564102564
FBgn0027657	GO:0045727	28	25	0	0.018867924528301886
FBgn0260237	GO:0097500	0	1	0	1.0
FBgn0039932	GO:0097500	8	1	0	0.1111111111111111
FBgn0283427	GO:0004312	114	3	1	0.017094017094017096
FBgn0041164	GO:0004312	9	3	0	0.08333333333333333
FBgn0035829	GO:0000781	3	14	2	0.17647058823529413
FBgn0011274	GO:0000781	270	14	1	0.007042253521126761
FBgn0033317	GO:0046872	28	139	0	0.005988023952095809
FBgn0027095	GO:0046872	4	139	0	0.006993006993006993
FBgn0038814	GO:0035869	4	19	1	0.08695652173913043
FBgn0039019	GO:0035869	18	19	0	0.02702702702702703
FBgn0037170	GO:0045454	19	20	2	0.07692307692307693
FBgn0036368	GO:0045454	13	20	0	0.030303030303030304
FBgn0030466	GO:0004930	4	113	0	0.008547008547008548
FBgn0260764	GO:0004930	0	113	0	0.008849557522123894
FBgn0033015	GO:0008270	43	516	7	0.014311270125223614
FBgn0032161	GO:0008270	6	516	1	0.0038314176245210726
FBgn0034697	GO:0005795	198	32	2	0.013043478260869565
FBgn0266670	GO:0005795	75	32	0	0.009345794392523364
FBgn0037657	GO:0008134	62	30	0	0.010869565217391304
FBgn0040823	GO:0008134	24	30	0	0.018518518518518517
FBgn0003380	GO:0006811	24	80	0	0.009615384615384616
FBgn0051015	GO:0006811	2	80	0	0.012195121951219513
FBgn0004432	GO:0016018	71	11	1	0.024390243902439025
FBgn0038191	GO:0016018	10	11	0	0.047619047619047616
FBgn0259733	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0052418	GO:0005575	27	2646	0	0.0003741114852225963
FBgn0039691	GO:0016180	18	11	6	0.2413793103448276
FBgn0011206	GO:0016180	21	11	0	0.03125
FBgn0003317	GO:0007476	80	137	15	0.07373271889400922
FBgn0000996	GO:0007476	64	137	3	0.01990049751243781
FBgn0051419	GO:0019953	1	220	0	0.004524886877828055
FBgn0263220	GO:0019953	40	220	0	0.0038461538461538464
FBgn0038412	GO:0016020	16	1524	6	0.004545454545454545
FBgn0286518	GO:0016020	0	1524	0	0.0006561679790026247
FBgn0086677	GO:0007435	3	48	0	0.0196078431372549
FBgn0038295	GO:0007435	1	48	0	0.02040816326530612
FBgn0040028	GO:0060271	32	88	0	0.008333333333333333
FBgn0001114	GO:0060271	82	88	0	0.0058823529411764705
FBgn0003345	GO:0005667	43	88	1	0.015267175572519083
FBgn0038536	GO:0005667	65	88	1	0.013071895424836602
FBgn0003268	GO:0000070	23	30	1	0.03773584905660377
FBgn0020224	GO:0000070	163	30	0	0.0051813471502590676
FBgn0067401	GO:0046680	0	11	0	0.09090909090909091
FBgn0033389	GO:0046680	26	11	0	0.02702702702702703
FBgn0035402	GO:0043161	57	106	7	0.049079754601226995
FBgn0033752	GO:0043161	39	106	0	0.006896551724137931
FBgn0003502	GO:0045177	103	55	6	0.04430379746835443
FBgn0005198	GO:0045177	218	55	1	0.007326007326007326
FBgn0067768	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0004110	GO:0005575	11	2646	0	0.0003763643206624012
FBgn0030352	GO:0032981	17	38	1	0.03636363636363636
FBgn0000316	GO:0032981	12	38	0	0.02
FBgn0036962	GO:0005929	9	59	0	0.014705882352941176
FBgn0037374	GO:0005929	47	59	0	0.009433962264150943
FBgn0052446	GO:0005829	13	1082	0	0.0009132420091324201
FBgn0053875	GO:0005829	0	1082	0	0.0009242144177449168
FBgn0023216	GO:0140292	2	1	0	0.3333333333333333
FBgn0003447	GO:0140292	22	1	0	0.043478260869565216
FBgn0020251	GO:0008543	9	25	1	0.058823529411764705
FBgn0000077	GO:0008543	2	25	0	0.037037037037037035
FBgn0286785	GO:0007391	0	104	0	0.009615384615384616
FBgn0053635	GO:0007391	24	104	0	0.0078125
FBgn0013746	GO:0008231	66	2	1	0.029411764705882353
FBgn0004049	GO:0008231	20	2	0	0.045454545454545456
FBgn0043900	GO:0003713	34	82	7	0.06896551724137931
FBgn0038826	GO:0003713	329	82	3	0.009732360097323601
FBgn0032640	GO:0006620	162	4	2	0.018072289156626505
FBgn0039141	GO:0006620	32	4	0	0.027777777777777776
FBgn0023395	GO:0003682	3	174	0	0.005649717514124294
FBgn0002940	GO:0003682	64	174	0	0.004201680672268907
FBgn0030398	GO:0008010	38	112	0	0.006666666666666667
FBgn0031881	GO:0008010	21	112	0	0.007518796992481203
FBgn0036057	GO:0003674	47	3150	0	0.00031279324366593683
FBgn0039188	GO:0003674	56	3150	2	0.0009357454772301934
FBgn0011653	GO:0005886	7	1052	1	0.0018885741265344666
FBgn0005654	GO:0005886	32	1052	3	0.0036900369003690036
FBgn0033952	GO:0003824	1	204	0	0.004878048780487805
FBgn0003660	GO:0003824	147	204	4	0.014245014245014245
FBgn0031189	GO:0005634	10	2250	8	0.003982300884955752
FBgn0034157	GO:0005634	2	2250	0	0.0004440497335701599
FBgn0001994	GO:0005634	62	2250	36	0.016003460207612456
FBgn0002525	GO:0005634	202	2250	88	0.03629690048939641
FBgn0000492	GO:0007398	4	7	0	0.09090909090909091
FBgn0259170	GO:0007398	5	7	0	0.08333333333333333
FBgn0050232	GO:0033455	0	3	0	0.3333333333333333
FBgn0020545	GO:0033455	1	3	0	0.25
FBgn0067783	GO:0045089	3	37	0	0.025
FBgn0020388	GO:0045089	157	37	1	0.010309278350515464
FBgn0262743	GO:0043186	163	47	0	0.004761904761904762
FBgn0266136	GO:0043186	11	47	0	0.017241379310344827
FBgn0051233	GO:0008270	0	516	0	0.001937984496124031
FBgn0263761	GO:0008270	0	516	0	0.001937984496124031
FBgn0020388	GO:0006338	157	81	16	0.07142857142857142
FBgn0033902	GO:0006338	266	81	2	0.008645533141210375
FBgn0036974	GO:0018444	55	2	1	0.03508771929824561
FBgn0030915	GO:0018444	6	2	0	0.125
FBgn0034265	GO:0035091	7	32	0	0.02564102564102564
FBgn0263201	GO:0035091	0	32	0	0.03125
FBgn0033043	GO:0005886	1	1052	0	0.000949667616334283
FBgn0002926	GO:0005886	6	1052	1	0.001890359168241966
FBgn0039655	GO:0016042	58	45	0	0.009708737864077669
FBgn0004595	GO:0016042	13	45	0	0.017241379310344827
FBgn0263968	GO:0006974	30	39	0	0.014492753623188406
FBgn0026666	GO:0006974	18	39	0	0.017543859649122806
FBgn0015625	GO:0035186	119	17	3	0.029411764705882353
FBgn0052671	GO:0035186	0	17	0	0.058823529411764705
FBgn0037374	GO:0005789	47	171	7	0.03669724770642202
FBgn0034691	GO:0005789	55	171	0	0.004424778761061947
FBgn0266452	GO:0097268	32	2	0	0.029411764705882353
FBgn0002552	GO:0097268	7	2	0	0.1111111111111111
FBgn0262373	GO:1903231	0	89	0	0.011235955056179775
FBgn0011582	GO:1903231	10	89	0	0.010101010101010102
FBgn0004003	GO:0009950	51	25	2	0.039473684210526314
FBgn0035704	GO:0009950	13	25	0	0.02631578947368421
FBgn0001073	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0032127	GO:0005575	37	2646	2	0.0011181513231457323
FBgn0015509	GO:0045879	428	58	18	0.03909465020576132
FBgn0015589	GO:0045879	115	58	8	0.05202312138728324
FBgn0015282	GO:0036402	254	9	8	0.034220532319391636
FBgn0034577	GO:0036402	117	9	0	0.007936507936507936
FBgn0010382	GO:0005515	59	958	18	0.018682399213372666
FBgn0010611	GO:0005515	85	958	7	0.007670182166826462
FBgn0026080	GO:0043524	243	21	0	0.003787878787878788
FBgn0004449	GO:0043524	706	21	2	0.0041265474552957355
FBgn0037534	GO:0030148	203	27	19	0.08695652173913043
FBgn0010215	GO:0030148	53	27	0	0.0125
FBgn0044335	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0036811	GO:0003674	77	3150	3	0.0012395413696932136
FBgn0053814	GO:0006334	0	102	0	0.00980392156862745
FBgn0000250	GO:0006334	135	102	0	0.004219409282700422
FBgn0004647	GO:0035035	427	5	1	0.004629629629629629
FBgn0036461	GO:0035035	3	5	0	0.125
FBgn0086078	GO:0005730	0	301	0	0.0033222591362126247
FBgn0037810	GO:0005730	27	301	3	0.012195121951219513
FBgn0036141	GO:0061355	46	2	0	0.020833333333333332
FBgn0265974	GO:0061355	33	2	0	0.02857142857142857
FBgn0015380	GO:0070983	57	24	1	0.024691358024691357
FBgn0034371	GO:0070983	65	24	0	0.011235955056179775
FBgn0010433	GO:0007455	9	25	2	0.08823529411764706
FBgn0000684	GO:0007455	0	25	0	0.04
FBgn0030641	GO:0120009	11	17	0	0.03571428571428571
FBgn0034143	GO:0120009	1	17	0	0.05555555555555555
FBgn0003514	GO:0048471	153	71	1	0.008928571428571428
FBgn0034471	GO:0048471	32	71	0	0.009708737864077669
FBgn0000163	GO:0051490	55	3	0	0.017241379310344827
FBgn0041191	GO:0051490	165	3	2	0.017857142857142856
FBgn0038768	GO:0006355	34	502	12	0.024253731343283583
FBgn0041246	GO:0006355	0	502	0	0.00199203187250996
FBgn0032153	GO:0030425	9	126	0	0.007407407407407408
FBgn0039674	GO:0030425	87	126	0	0.004694835680751174
FBgn0263289	GO:0042067	53	24	2	0.03896103896103896
FBgn0039722	GO:0042067	4	24	0	0.03571428571428571
FBgn0259242	GO:0022841	2	11	0	0.07692307692307693
FBgn0013765	GO:0022841	133	11	0	0.006944444444444444
FBgn0266579	GO:0061541	30	5	0	0.02857142857142857
FBgn0261524	GO:0061541	101	5	0	0.009433962264150943
FBgn0053903	GO:0003677	0	610	0	0.001639344262295082
FBgn0002531	GO:0003677	14	610	0	0.0016025641025641025
FBgn0036567	GO:0045504	15	23	0	0.02631578947368421
FBgn0003557	GO:0045504	331	23	0	0.002824858757062147
FBgn0023094	GO:0045187	28	19	5	0.1276595744680851
FBgn0032495	GO:0045187	0	19	0	0.05263157894736842
FBgn0266672	GO:0016080	46	7	5	0.11320754716981132
FBgn0011300	GO:0016080	118	7	0	0.008
FBgn0011225	GO:0070865	54	6	1	0.03333333333333333
FBgn0037602	GO:0070865	39	6	0	0.022222222222222223
FBgn0030764	GO:0005575	1	2646	0	0.00037778617302606723
FBgn0033089	GO:0005575	13	2646	0	0.000376081233546446
FBgn0267796	GO:0050974	0	5	0	0.2
FBgn0029833	GO:0050974	15	5	0	0.05
FBgn0047334	GO:0005615	0	685	0	0.00145985401459854
FBgn0004926	GO:0005615	148	685	1	0.0024009603841536613
FBgn0010278	GO:0005634	98	2250	55	0.02385008517887564
FBgn0005616	GO:0005634	27	2250	14	0.006587615283267457
FBgn0020261	GO:0000932	123	39	11	0.07407407407407407
FBgn0037590	GO:0000932	3	39	0	0.023809523809523808
FBgn0005585	GO:0005789	323	171	8	0.018218623481781375
FBgn0050181	GO:0005789	4	171	0	0.005714285714285714
FBgn0020389	GO:0005654	10	198	1	0.009615384615384616
FBgn0039634	GO:0005654	8	198	0	0.0048543689320388345
FBgn0011726	GO:0005829	144	1082	35	0.02936378466557912
FBgn0000808	GO:0005829	5	1082	0	0.0009199632014719411
FBgn0286070	GO:0008286	0	33	0	0.030303030303030304
FBgn0033527	GO:0008286	41	33	0	0.013513513513513514
FBgn0002906	GO:0006281	72	86	7	0.05063291139240506
FBgn0034876	GO:0006281	38	86	1	0.016129032258064516
FBgn0026190	GO:0004656	1	26	0	0.037037037037037035
FBgn0004407	GO:0004656	2	26	0	0.03571428571428571
FBgn0037753	GO:0003674	13	3150	1	0.0006323110970597534
FBgn0036733	GO:0003674	193	3150	7	0.0023930601256356566
FBgn0037038	GO:0004252	1	280	0	0.0035587188612099642
FBgn0262738	GO:0004252	14	280	0	0.003401360544217687
FBgn0040273	GO:0000122	206	222	6	0.016355140186915886
FBgn0069056	GO:0000122	0	222	0	0.0045045045045045045
FBgn0003892	GO:0045879	141	58	8	0.04522613065326633
FBgn0004456	GO:0045879	47	58	0	0.009523809523809525
FBgn0025777	GO:2001256	114	1	0	0.008695652173913044
FBgn0033744	GO:2001256	25	1	0	0.038461538461538464
FBgn0001143	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0014861	GO:0003674	91	3150	1	0.000617093489663684
FBgn0000577	GO:0007418	35	9	0	0.022727272727272728
FBgn0017556	GO:0007418	91	9	0	0.01
FBgn0038772	GO:0030182	94	39	0	0.007518796992481203
FBgn0003865	GO:0030182	14	39	0	0.018867924528301886
FBgn0029663	GO:0016020	8	1524	2	0.0019582245430809398
FBgn0025615	GO:0016020	26	1524	3	0.0025806451612903226
FBgn0037576	GO:0004984	1	69	0	0.014285714285714285
FBgn0031868	GO:0004984	41	69	0	0.00909090909090909
FBgn0020440	GO:0045886	96	43	2	0.02158273381294964
FBgn0032026	GO:0045886	9	43	0	0.019230769230769232
FBgn0010516	GO:0005739	234	623	25	0.030338389731621937
FBgn0000157	GO:0005739	48	623	1	0.0029806259314456036
FBgn0266667	GO:0007269	57	52	2	0.027522935779816515
FBgn0035790	GO:0007269	58	52	0	0.00909090909090909
FBgn0000253	GO:0031475	347	3	1	0.005714285714285714
FBgn0011604	GO:0031475	131	3	0	0.007462686567164179
FBgn0037817	GO:0005506	4	151	0	0.0064516129032258064
FBgn0027066	GO:0005506	297	151	0	0.002232142857142857
FBgn0033665	GO:0016020	9	1524	1	0.001304631441617743
FBgn0010516	GO:0016020	234	1524	37	0.02161547212741752
FBgn0034377	GO:0005575	31	2646	4	0.0018677624206200972
FBgn0004926	GO:0005575	148	2646	9	0.0035790980672870437
FBgn0011994	GO:0033437	0	8	0	0.125
FBgn0037501	GO:0033437	2	8	0	0.1
FBgn0003386	GO:0008076	6	16	1	0.09090909090909091
FBgn0026565	GO:0008076	28	16	0	0.022727272727272728
FBgn0262126	GO:0090110	41	4	1	0.044444444444444446
FBgn0035907	GO:0090110	48	4	0	0.019230769230769232
FBgn0028647	GO:0005634	3	2250	1	0.000887705281846427
FBgn0038950	GO:0005634	73	2250	12	0.005596211795092553
FBgn0263231	GO:0005524	283	643	28	0.03131749460043196
FBgn0039403	GO:0005524	53	643	7	0.011494252873563218
FBgn0250871	GO:0008362	3	15	0	0.05555555555555555
FBgn0039722	GO:0008362	4	15	0	0.05263157894736842
FBgn0028494	GO:0003674	8	3150	1	0.0006333122229259025
FBgn0035976	GO:0003674	97	3150	1	0.0006159531875577456
FBgn0262382	GO:1903231	1	89	0	0.011111111111111112
FBgn0004839	GO:1903231	15	89	0	0.009615384615384616
FBgn0024889	GO:0008139	234	19	2	0.011857707509881422
FBgn0001170	GO:0008139	43	19	0	0.016129032258064516
FBgn0003463	GO:0005615	25	685	6	0.009859154929577466
FBgn0012037	GO:0005615	7	685	0	0.001445086705202312
FBgn0053901	GO:0005694	0	85	0	0.011764705882352941
FBgn0032248	GO:0005694	33	85	0	0.00847457627118644
FBgn0028687	GO:0043161	394	106	50	0.102
FBgn0263111	GO:0043161	109	106	0	0.004651162790697674
FBgn0262256	GO:0060259	0	8	0	0.125
FBgn0000615	GO:0060259	99	8	0	0.009345794392523364
FBgn0038861	GO:0005829	10	1082	1	0.0018315018315018315
FBgn0051347	GO:0005829	1	1082	1	0.0018467220683287165
FBgn0028695	GO:0005838	542	21	20	0.037300177619893425
FBgn0053806	GO:0005838	0	21	0	0.047619047619047616
FBgn0000414	GO:0030424	14	161	3	0.022857142857142857
FBgn0283442	GO:0030424	18	161	0	0.00558659217877095
FBgn0037238	GO:0016020	10	1524	0	0.000651890482398957
FBgn0261529	GO:0016020	5	1524	1	0.0013080444735120995
FBgn0260440	GO:0045746	4	41	1	0.044444444444444446
FBgn0002781	GO:0045746	90	41	1	0.015267175572519083
FBgn0022800	GO:0006468	100	238	13	0.04142011834319527
FBgn0052382	GO:0006468	0	238	0	0.004201680672268907
FBgn0038302	GO:0016747	23	56	1	0.02531645569620253
FBgn0035917	GO:0016747	51	56	0	0.009345794392523364
FBgn0259211	GO:0007464	24	12	0	0.027777777777777776
FBgn0264975	GO:0007464	118	12	1	0.015384615384615385
FBgn0038889	GO:0045003	21	8	2	0.10344827586206896
FBgn0035900	GO:0045003	3	8	0	0.09090909090909091
FBgn0032050	GO:0003723	14	486	1	0.004
FBgn0267849	GO:0003723	76	486	3	0.0071174377224199285
FBgn0039680	GO:0010032	21	7	1	0.07142857142857142
FBgn0003317	GO:0010032	80	7	0	0.011494252873563218
FBgn0000352	GO:0007224	35	10	3	0.08888888888888889
FBgn0002869	GO:0007224	8	10	0	0.05555555555555555
FBgn0085396	GO:0003677	7	610	1	0.0032414910858995136
FBgn0004647	GO:0003677	427	610	32	0.03182256509161042
FBgn0085404	GO:0006511	9	136	0	0.006896551724137931
FBgn0025637	GO:0006511	363	136	20	0.04208416833667335
FBgn0020930	GO:0007165	11	199	2	0.014285714285714285
FBgn0034618	GO:0007165	39	199	1	0.008403361344537815
FBgn0265998	GO:0000165	78	12	0	0.011111111111111112
FBgn0004133	GO:0000165	12	12	0	0.041666666666666664
FBgn0027620	GO:0005634	34	2250	15	0.0070052539404553416
FBgn0029714	GO:0005634	53	2250	13	0.0060790273556231
FBgn0037340	GO:0070072	8	8	0	0.0625
FBgn0261560	GO:0070072	305	8	0	0.003194888178913738
FBgn0039210	GO:0003723	41	486	2	0.0056925996204933585
FBgn0039691	GO:0003723	18	486	0	0.001984126984126984
FBgn0025686	GO:0016020	9	1524	1	0.001304631441617743
FBgn0261649	GO:0016020	21	1524	4	0.003236245954692557
FBgn0003345	GO:0000981	43	415	7	0.017467248908296942
FBgn0032077	GO:0000981	9	415	0	0.0023584905660377358
FBgn0039085	GO:0008194	6	38	0	0.022727272727272728
FBgn0052409	GO:0008194	65	38	0	0.009708737864077669
FBgn0016070	GO:0003730	41	122	1	0.012269938650306749
FBgn0261360	GO:0003730	7	122	0	0.007751937984496124
FBgn0262656	GO:0008286	479	33	4	0.009765625
FBgn0262975	GO:0008286	39	33	0	0.013888888888888888
FBgn0262656	GO:0045945	479	4	0	0.002070393374741201
FBgn0015519	GO:0045945	6	4	0	0.1
FBgn0034029	GO:0071456	33	31	1	0.03125
FBgn0005666	GO:0071456	19	31	0	0.02
FBgn0021760	GO:0000022	32	6	2	0.07894736842105263
FBgn0037358	GO:0000022	13	6	0	0.05263157894736842
FBgn0038585	GO:0000027	187	14	8	0.04477611940298507
