protein	goTerm	degree	score
FBgn0000395	GO:0036122	16	0.012185215272136474
FBgn0015295	GO:0036122	78	0.06255077173030058
FBgn0035205	GO:0007419	109	0.08773354995938261
FBgn0038099	GO:0007419	102	0.08204711616571893
FBgn0043550	GO:0003674	5	0.003249390739236393
FBgn0003079	GO:0003674	296	0.239642567018684
FBgn0033134	GO:0003674	12	0.008935824532900082
FBgn0002736	GO:0003674	157	0.12672623883021933
FBgn0032596	GO:0005839	181	0.1462225832656377
FBgn0036480	GO:0005839	44	0.034930950446791224
FBgn0032337	GO:0005575	2	0.0008123476848090983
FBgn0030803	GO:0005575	37	0.02924451665312754
FBgn0003676	GO:0051082	133	0.10722989439480098
FBgn0038414	GO:0051082	5	0.003249390739236393
FBgn0053193	GO:0035329	112	0.0901705930138099
FBgn0038746	GO:0035329	55	0.043866774979691305
FBgn0027108	GO:0005243	30	0.023558082859463852
FBgn0004379	GO:0005243	54	0.04305442729488221
FBgn0029768	GO:0005886	7	0.00487408610885459
FBgn0287864	GO:0005886	19	0.01462225832656377
FBgn0267390	GO:0004672	69	0.05523964256701868
FBgn0266599	GO:0004672	735	0.5962632006498781
FBgn0266722	GO:0030008	46	0.036555645816409424
FBgn0003866	GO:0030008	64	0.05117790414297319
FBgn0042205	GO:0006355	35	0.02761982128350934
FBgn0030395	GO:0006355	12	0.008935824532900082
FBgn0029932	GO:0016020	6	0.004061738424045491
FBgn0032821	GO:0016020	16	0.012185215272136474
FBgn0052280	GO:0008150	5	0.003249390739236393
FBgn0000411	GO:0008150	53	0.04224207961007311
FBgn0032908	GO:0055085	11	0.008123476848090982
FBgn0039463	GO:0055085	8	0.005686433793663688
FBgn0250786	GO:0034728	80	0.06417546709991877
FBgn0030687	GO:0034728	61	0.048740861088545896
FBgn0052362	GO:0005829	4	0.002437043054427295
FBgn0053087	GO:0005829	240	0.1941510966693745
FBgn0052704	GO:0035249	30	0.023558082859463852
FBgn0266083	GO:0035249	25	0.01949634443541836
FBgn0033540	GO:0061867	34	0.026807473598700244
FBgn0053831	GO:0061867	13	0.00974817221770918
FBgn0037690	GO:0071805	14	0.010560519902518278
FBgn0015797	GO:0071805	356	0.2883834281072299
FBgn0032129	GO:0055024	27	0.021121039805036556
FBgn0005683	GO:0055024	53	0.04224207961007311
FBgn0032055	GO:0080019	4	0.002437043054427295
FBgn0039274	GO:0080019	56	0.04467912266450041
FBgn0034065	GO:0034427	45	0.03574329813160033
FBgn0002441	GO:0034427	32	0.025182778229082048
FBgn0013725	GO:0090090	57	0.045491470349309504
FBgn0011993	GO:0090090	4	0.002437043054427295
FBgn0267385	GO:0043186	235	0.190089358245329
FBgn0032210	GO:0043186	46	0.036555645816409424
FBgn0286511	GO:0009395	14	0.010560519902518278
FBgn0033915	GO:0009395	95	0.07636068237205523
FBgn0003292	GO:0000030	19	0.01462225832656377
FBgn0033380	GO:0000030	18	0.01380991064175467
FBgn0035954	GO:0007507	19	0.01462225832656377
FBgn0010399	GO:0007507	136	0.10966693744922827
FBgn0032194	GO:0003725	58	0.0463038180341186
FBgn0010660	GO:0003725	47	0.03736799350121852
FBgn0051774	GO:0090175	8	0.005686433793663688
FBgn0051410	GO:0090175	11	0.008123476848090982
FBgn0000229	GO:0043068	251	0.20308692120227456
FBgn0085410	GO:0043068	12	0.008935824532900082
FBgn0261238	GO:0003700	45	0.03574329813160033
FBgn0260945	GO:0003700	204	0.16490658001624695
FBgn0034612	GO:0016020	10	0.007311129163281885
FBgn0038438	GO:0016020	149	0.12022745735174654
FBgn0021767	GO:0006357	20	0.015434606011372868
FBgn0025741	GO:0006357	48	0.038180341186027617
FBgn0003046	GO:0062129	5	0.003249390739236393
FBgn0027066	GO:0062129	327	0.264825345247766
FBgn0038361	GO:0004852	9	0.006498781478472786
FBgn0035124	GO:0004852	62	0.04955320877335499
FBgn0250847	GO:0019953	9	0.006498781478472786
FBgn0030711	GO:0019953	15	0.011372867587327376
FBgn0263289	GO:0005515	104	0.08367181153533712
FBgn0032848	GO:0005515	23	0.017871649065800164
FBgn0000053	GO:0006164	73	0.05848903330625508
FBgn0028965	GO:0006164	27	0.021121039805036556
FBgn0029891	GO:0004672	92	0.07392363931762795
FBgn0265097	GO:0004672	3	0.0016246953696181965
FBgn0004394	GO:0000981	19	0.01462225832656377
FBgn0027603	GO:0000981	28	0.021933387489845652
FBgn0026428	GO:0007269	176	0.1421608448415922
FBgn0002673	GO:0007269	138	0.11129163281884646
FBgn0039203	GO:0005615	10	0.007311129163281885
FBgn0263601	GO:0005615	42	0.03330625507717303
FBgn0053658	GO:0005575	3	0.0016246953696181965
FBgn0037770	GO:0005575	103	0.08285946385052803
FBgn0086693	GO:0010996	32	0.025182778229082048
FBgn0026316	GO:0010996	50	0.039805036555645816
FBgn0029970	GO:0005813	86	0.06904955320877336
FBgn0004872	GO:0005813	84	0.06742485783915515
FBgn0051198	GO:0042277	22	0.017059301380991064
FBgn0036815	GO:0042277	7	0.00487408610885459
FBgn0043597	GO:0001745	3	0.0016246953696181965
FBgn0024236	GO:0001745	32	0.025182778229082048
FBgn0031728	GO:0007301	216	0.17465475223395613
FBgn0000658	GO:0007301	40	0.03168155970755483
FBgn0000546	GO:0045892	153	0.12347684809098294
FBgn0003130	GO:0045892	34	0.026807473598700244
FBgn0086906	GO:0007520	40	0.03168155970755483
FBgn0026319	GO:0007520	110	0.08854589764419171
FBgn0027348	GO:0070050	13	0.00974817221770918
FBgn0250824	GO:0070050	4	0.002437043054427295
FBgn0262874	GO:0003674	3	0.0016246953696181965
FBgn0035272	GO:0003674	25	0.01949634443541836
FBgn0011305	GO:0000381	376	0.30463038180341184
FBgn0013759	GO:0000381	115	0.0926076360682372
FBgn0039647	GO:0009612	3	0.0016246953696181965
FBgn0262954	GO:0009612	56	0.04467912266450041
FBgn0032401	GO:0000977	51	0.04061738424045491
FBgn0016693	GO:0000977	118	0.0950446791226645
FBgn0051183	GO:0005524	22	0.017059301380991064
FBgn0027841	GO:0005524	75	0.06011372867587327
FBgn0034733	GO:0003824	17	0.012997562956945572
FBgn0025454	GO:0003824	141	0.11372867587327376
FBgn0053881	GO:0006334	9	0.006498781478472786
FBgn0052476	GO:0006334	3	0.0016246953696181965
FBgn0036184	GO:0070390	107	0.08610885458976442
FBgn0036685	GO:0070390	54	0.04305442729488221
FBgn0032651	GO:0005634	35	0.02761982128350934
FBgn0004797	GO:0005634	59	0.047116165718927704
FBgn0003482	GO:0003690	34	0.026807473598700244
FBgn0261999	GO:0003690	6	0.004061738424045491
FBgn0015789	GO:0031982	156	0.12591389114541024
FBgn0031985	GO:0031982	31	0.024370430544272948
FBgn0031803	GO:0015280	6	0.004061738424045491
FBgn0261341	GO:0015280	26	0.020308692120227456
FBgn0039702	GO:0006955	25	0.01949634443541836
FBgn0015268	GO:0006955	209	0.16896831844029245
FBgn0027568	GO:0031647	50	0.039805036555645816
FBgn0005198	GO:0031647	256	0.20714865962632006
FBgn0030191	GO:0035371	13	0.00974817221770918
FBgn0030343	GO:0035371	37	0.02924451665312754
FBgn0286784	GO:0034098	42	0.03330625507717303
FBgn0039344	GO:0034098	7	0.00487408610885459
FBgn0086444	GO:0000398	73	0.05848903330625508
FBgn0001079	GO:0000398	93	0.07473598700243704
FBgn0263601	GO:0007423	42	0.03330625507717303
FBgn0050037	GO:0007423	6	0.004061738424045491
FBgn0000808	GO:0004252	13	0.00974817221770918
FBgn0265597	GO:0004252	15	0.011372867587327376
FBgn0037759	GO:0006520	6	0.004061738424045491
FBgn0030344	GO:0006520	79	0.06336311941510966
FBgn0029801	GO:0046380	39	0.030869212022745736
FBgn0052068	GO:0046380	31	0.024370430544272948
FBgn0003346	GO:0005515	121	0.09748172217709179
FBgn0003205	GO:0005515	348	0.2818846466287571
FBgn0038005	GO:0004497	5	0.003249390739236393
FBgn0010531	GO:0004497	84	0.06742485783915515
FBgn0016984	GO:0016308	55	0.043866774979691305
FBgn0031474	GO:0016308	5	0.003249390739236393
FBgn0031829	GO:0060271	9	0.006498781478472786
FBgn0038198	GO:0060271	10	0.007311129163281885
FBgn0027948	GO:0045450	65	0.05199025182778229
FBgn0283479	GO:0045450	54	0.04305442729488221
FBgn0032730	GO:0048813	10	0.007311129163281885
FBgn0000928	GO:0048813	9	0.006498781478472786
FBgn0033979	GO:0005506	137	0.11047928513403736
FBgn0024329	GO:0005506	108	0.08692120227457352
FBgn0004577	GO:0004601	8	0.005686433793663688
FBgn0030230	GO:0004601	18	0.01380991064175467
FBgn0029161	GO:0030432	20	0.015434606011372868
FBgn0038745	GO:0030432	25	0.01949634443541836
FBgn0017567	GO:0051539	24	0.01868399675060926
FBgn0030346	GO:0051539	19	0.01462225832656377
FBgn0001233	GO:0097753	810	0.6571892770105605
FBgn0015765	GO:0097753	241	0.19496344435418358
FBgn0021761	GO:0030715	100	0.08042242079610074
FBgn0003041	GO:0030715	183	0.1478472786352559
FBgn0033485	GO:0000956	109	0.08773354995938261
FBgn0031824	GO:0000956	74	0.059301380991064176
FBgn0000635	GO:0036062	738	0.5987002437043054
FBgn0265262	GO:0036062	24	0.01868399675060926
FBgn0001148	GO:0048856	29	0.022745735174654752
FBgn0086361	GO:0048856	81	0.06498781478472786
FBgn0030344	GO:0006508	79	0.06336311941510966
FBgn0053544	GO:0006508	45	0.03574329813160033
FBgn0053359	GO:0022626	4	0.002437043054427295
FBgn0264493	GO:0022626	87	0.06986190089358245
FBgn0038912	GO:0005634	9	0.006498781478472786
FBgn0034552	GO:0005634	9	0.006498781478472786
FBgn0000405	GO:0044772	148	0.11941510966693746
FBgn0043900	GO:0044772	48	0.038180341186027617
FBgn0264975	GO:0005918	151	0.12185215272136475
FBgn0004652	GO:0005918	62	0.04955320877335499
FBgn0050052	GO:0005576	58	0.0463038180341186
FBgn0031455	GO:0005576	82	0.06580016246953696
FBgn0263048	GO:0047952	15	0.011372867587327376
FBgn0027280	GO:0047952	31	0.024370430544272948
FBgn0003495	GO:0045087	45	0.03574329813160033
FBgn0002873	GO:0045087	78	0.06255077173030058
FBgn0016032	GO:0016020	3	0.0016246953696181965
FBgn0024250	GO:0016020	100	0.08042242079610074
FBgn0030055	GO:0005769	13	0.00974817221770918
FBgn0024315	GO:0005769	71	0.05686433793663688
FBgn0263979	GO:0140718	119	0.0958570268074736
FBgn0000546	GO:0140718	153	0.12347684809098294
FBgn0052487	GO:0016791	21	0.016246953696181964
FBgn0029761	GO:0016791	17	0.012997562956945572
FBgn0015774	GO:0048749	906	0.735174654752234
FBgn0039532	GO:0048749	30	0.023558082859463852
FBgn0004583	GO:0140311	48	0.038180341186027617
FBgn0039437	GO:0140311	32	0.025182778229082048
FBgn0031144	GO:0000977	10	0.007311129163281885
FBgn0021800	GO:0000977	14	0.010560519902518278
FBgn0028984	GO:0004867	12	0.008935824532900082
FBgn0066328	GO:0004867	2	0.0008123476848090983
FBgn0263761	GO:0005575	3	0.0016246953696181965
FBgn0030530	GO:0005575	28	0.021933387489845652
FBgn0002183	GO:0046982	157	0.12672623883021933
FBgn0036713	GO:0046982	29	0.022745735174654752
FBgn0023508	GO:0005096	73	0.05848903330625508
FBgn0013753	GO:0005096	58	0.0463038180341186
FBgn0283477	GO:0003729	43	0.03411860276198213
FBgn0029903	GO:0003729	35	0.02761982128350934
FBgn0262081	GO:0035332	47	0.03736799350121852
FBgn0259709	GO:0035332	4	0.002437043054427295
FBgn0002542	GO:0016887	64	0.05117790414297319
FBgn0052113	GO:0016887	21	0.016246953696181964
FBgn0260932	GO:0030723	25	0.01949634443541836
FBgn0261530	GO:0030723	57	0.045491470349309504
FBgn0035849	GO:0005634	59	0.047116165718927704
FBgn0032512	GO:0005634	20	0.015434606011372868
FBgn0063498	GO:0005737	38	0.030056864337936636
FBgn0011726	GO:0005737	175	0.1413484971567831
FBgn0259937	GO:0005730	189	0.15272136474411047
FBgn0001316	GO:0005730	46	0.036555645816409424
FBgn0261456	GO:0035329	232	0.1876523151909017
FBgn0037978	GO:0035329	25	0.01949634443541836
FBgn0039183	GO:0016075	68	0.054427294882209584
FBgn0039911	GO:0016075	53	0.04224207961007311
FBgn0004889	GO:0090263	280	0.22664500406173843
FBgn0033260	GO:0090263	258	0.20877335499593827
FBgn0028990	GO:0045861	19	0.01462225832656377
FBgn0036735	GO:0045861	19	0.01462225832656377
FBgn0003270	GO:0016360	22	0.017059301380991064
FBgn0004242	GO:0016360	63	0.050365556458164096
FBgn0051464	GO:0008150	3	0.0016246953696181965
FBgn0030808	GO:0008150	31	0.024370430544272948
FBgn0029114	GO:0048018	14	0.010560519902518278
FBgn0002413	GO:0048018	311	0.2518277822908205
FBgn0267648	GO:0008150	3	0.0016246953696181965
FBgn0261361	GO:0008150	21	0.016246953696181964
FBgn0034900	GO:0042273	17	0.012997562956945572
FBgn0037141	GO:0042273	37	0.02924451665312754
FBgn0033688	GO:0097157	215	0.17384240454914704
FBgn0053923	GO:0097157	3	0.0016246953696181965
FBgn0050271	GO:0003674	3	0.0016246953696181965
FBgn0029945	GO:0003674	7	0.00487408610885459
FBgn0263143	GO:0005515	59	0.047116165718927704
FBgn0267001	GO:0005515	36	0.02843216896831844
FBgn0011202	GO:0005938	120	0.0966693744922827
FBgn0036552	GO:0005938	29	0.022745735174654752
FBgn0032115	GO:0003723	9	0.006498781478472786
FBgn0034989	GO:0003723	38	0.030056864337936636
FBgn0000557	GO:0006412	261	0.21121039805036557
FBgn0283437	GO:0006412	40	0.03168155970755483
FBgn0004959	GO:0007298	25	0.01949634443541836
FBgn0034937	GO:0007298	109	0.08773354995938261
FBgn0002930	GO:0005615	9	0.006498781478472786
FBgn0017577	GO:0005615	155	0.12510154346060115
FBgn0030975	GO:0006099	24	0.01868399675060926
FBgn0036969	GO:0006099	5	0.003249390739236393
FBgn0023181	GO:0006260	64	0.05117790414297319
FBgn0259099	GO:0006260	31	0.024370430544272948
FBgn0036919	GO:0005795	98	0.07879772542648253
FBgn0265174	GO:0005795	7	0.00487408610885459
FBgn0011666	GO:0006417	101	0.08123476848090982
FBgn0039265	GO:0006417	17	0.012997562956945572
FBgn0004647	GO:0002052	556	0.45085296506904954
FBgn0035280	GO:0002052	6	0.004061738424045491
FBgn0035922	GO:0005053	39	0.030869212022745736
FBgn0020388	GO:0005053	173	0.1397238017871649
FBgn0051272	GO:0022857	3	0.0016246953696181965
FBgn0031091	GO:0022857	23	0.017871649065800164
FBgn0011822	GO:0006508	14	0.010560519902518278
FBgn0052758	GO:0006508	33	0.025995125913891144
FBgn0039645	GO:0016020	7	0.00487408610885459
FBgn0004841	GO:0016020	19	0.01462225832656377
FBgn0035032	GO:0000276	50	0.039805036555645816
FBgn0011591	GO:0000276	54	0.04305442729488221
FBgn0262428	GO:0031104	4	0.002437043054427295
FBgn0043001	GO:0031104	17	0.012997562956945572
FBgn0034996	GO:0008188	6	0.004061738424045491
FBgn0010333	GO:0008188	286	0.23151909017059302
FBgn0037623	GO:0008150	3	0.0016246953696181965
FBgn0003861	GO:0008150	54	0.04305442729488221
FBgn0021872	GO:0034976	64	0.05117790414297319
FBgn0085432	GO:0034976	89	0.07148659626320066
FBgn0052666	GO:0006468	64	0.05117790414297319
FBgn0035965	GO:0006468	39	0.030869212022745736
FBgn0267796	GO:1905792	13	0.00974817221770918
FBgn0262582	GO:1905792	48	0.038180341186027617
FBgn0053349	GO:0005515	10	0.007311129163281885
FBgn0034645	GO:0005515	27	0.021121039805036556
FBgn0261584	GO:0005575	6	0.004061738424045491
FBgn0037501	GO:0005575	15	0.011372867587327376
FBgn0038191	GO:0034587	17	0.012997562956945572
FBgn0026196	GO:0034587	365	0.2956945572705118
FBgn0013342	GO:0006906	50	0.039805036555645816
FBgn0000629	GO:0006906	204	0.16490658001624695
FBgn0035956	GO:0005634	29	0.022745735174654752
FBgn0265523	GO:0005634	137	0.11047928513403736
FBgn0038133	GO:0003674	3	0.0016246953696181965
FBgn0036702	GO:0003674	54	0.04305442729488221
FBgn0041235	GO:0016020	10	0.007311129163281885
FBgn0031002	GO:0016020	4	0.002437043054427295
FBgn0053237	GO:0005956	5	0.003249390739236393
FBgn0039205	GO:0005956	23	0.017871649065800164
FBgn0004573	GO:0016020	100	0.08042242079610074
FBgn0027582	GO:0016020	29	0.022745735174654752
FBgn0045479	GO:0008527	7	0.00487408610885459
FBgn0039702	GO:0008527	25	0.01949634443541836
FBgn0263033	GO:0061617	4	0.002437043054427295
FBgn0034986	GO:0061617	20	0.015434606011372868
FBgn0031372	GO:0012505	41	0.03249390739236393
FBgn0261871	GO:0012505	9	0.006498781478472786
FBgn0003607	GO:0010369	168	0.13566206336311942
FBgn0039120	GO:0010369	100	0.08042242079610074
FBgn0050218	GO:0005829	4	0.002437043054427295
FBgn0028990	GO:0005829	19	0.01462225832656377
FBgn0030354	GO:0000184	451	0.3655564581640942
FBgn0015805	GO:0000184	436	0.35337124289195776
FBgn0000319	GO:0030136	512	0.4151096669374492
FBgn0033748	GO:0030136	21	0.016246953696181964
FBgn0028947	GO:0008270	5	0.003249390739236393
FBgn0067769	GO:0008270	3	0.0016246953696181965
FBgn0031399	GO:0010508	56	0.04467912266450041
FBgn0003396	GO:0010508	86	0.06904955320877336
FBgn0032881	GO:0008111	18	0.01380991064175467
FBgn0039204	GO:0008111	34	0.026807473598700244
FBgn0260747	GO:0005829	16	0.012185215272136474
FBgn0041100	GO:0005829	316	0.255889520714866
FBgn0028897	GO:0000398	32	0.025182778229082048
FBgn0050375	GO:0000398	4	0.002437043054427295
FBgn0038889	GO:0043138	36	0.02843216896831844
FBgn0039302	GO:0043138	139	0.11210398050365557
FBgn0039469	GO:0040003	14	0.010560519902518278
FBgn0086384	GO:0040003	252	0.20389926888708368
FBgn0050177	GO:0008017	5	0.003249390739236393
FBgn0035390	GO:0008017	32	0.025182778229082048
FBgn0013753	GO:0006357	58	0.0463038180341186
FBgn0005614	GO:0006357	49	0.03899268887083672
FBgn0028994	GO:0048813	1	0.0
FBgn0004053	GO:0048813	31	0.024370430544272948
FBgn0053145	GO:0006486	100	0.08042242079610074
FBgn0262127	GO:0006486	54	0.04305442729488221
FBgn0034825	GO:0016491	40	0.03168155970755483
FBgn0027087	GO:0016491	176	0.1421608448415922
FBgn0011982	GO:0030533	4	0.002437043054427295
FBgn0261789	GO:0030533	259	0.20958570268074736
FBgn0262459	GO:0003730	9	0.006498781478472786
FBgn0038063	GO:0003730	17	0.012997562956945572
FBgn0038391	GO:0007492	44	0.034930950446791224
FBgn0286786	GO:0007492	16	0.012185215272136474
FBgn0000253	GO:0097431	383	0.3103168155970755
FBgn0038239	GO:0097431	14	0.010560519902518278
FBgn0260945	GO:0044805	204	0.16490658001624695
FBgn0031049	GO:0044805	38	0.030056864337936636
FBgn0015872	GO:0055085	93	0.07473598700243704
FBgn0000615	GO:0055085	117	0.09423233143785541
FBgn0264326	GO:0003887	88	0.07067424857839155
FBgn0038300	GO:0003887	15	0.011372867587327376
FBgn0260987	GO:0005721	187	0.1510966693744923
FBgn0261387	GO:0005721	46	0.036555645816409424
FBgn0050201	GO:0033407	4	0.002437043054427295
FBgn0033886	GO:0033407	107	0.08610885458976442
FBgn0033247	GO:0007346	86	0.06904955320877336
FBgn0030855	GO:0007346	101	0.08123476848090982
FBgn0003390	GO:0071692	70	0.056051990251827784
FBgn0004652	GO:0071692	62	0.04955320877335499
FBgn0011244	GO:0008637	145	0.11697806661251016
FBgn0005696	GO:0008637	44	0.034930950446791224
FBgn0005626	GO:2000274	65	0.05199025182778229
FBgn0003345	GO:2000274	70	0.056051990251827784
FBgn0038233	GO:0005758	55	0.043866774979691305
FBgn0085350	GO:0005758	4	0.002437043054427295
FBgn0003867	GO:0008293	52	0.041429731925264016
FBgn0034094	GO:0008293	9	0.006498781478472786
FBgn0031493	GO:0071013	120	0.0966693744922827
FBgn0024314	GO:0071013	44	0.034930950446791224
FBgn0265089	GO:0006413	112	0.0901705930138099
FBgn0029709	GO:0006413	141	0.11372867587327376
FBgn0036046	GO:0048018	44	0.034930950446791224
FBgn0267253	GO:0048018	9	0.006498781478472786
FBgn0036886	GO:0005634	20	0.015434606011372868
FBgn0032055	GO:0005634	4	0.002437043054427295
FBgn0015794	GO:0003924	123	0.09910641754670999
FBgn0286785	GO:0003924	32	0.025182778229082048
FBgn0033041	GO:0050911	10	0.007311129163281885
FBgn0053193	GO:0050911	112	0.0901705930138099
FBgn0038140	GO:0004930	11	0.008123476848090982
FBgn0038672	GO:0004930	10	0.007311129163281885
FBgn0003900	GO:0003677	38	0.030056864337936636
FBgn0039406	GO:0003677	51	0.04061738424045491
FBgn0000115	GO:0007030	65	0.05199025182778229
FBgn0003867	GO:0007030	52	0.041429731925264016
FBgn0263021	GO:0005575	3	0.0016246953696181965
FBgn0014018	GO:0005575	302	0.2445166531275386
FBgn0042085	GO:0035060	48	0.038180341186027617
FBgn0038889	GO:0035060	36	0.02843216896831844
FBgn0026391	GO:0032590	8	0.005686433793663688
FBgn0000032	GO:0032590	12	0.008935824532900082
FBgn0064225	GO:0022625	198	0.16003249390739235
FBgn0052495	GO:0022625	26	0.020308692120227456
FBgn0010300	GO:0008270	56	0.04467912266450041
FBgn0000635	GO:0008270	738	0.5987002437043054
FBgn0037922	GO:0000976	20	0.015434606011372868
FBgn0039561	GO:0000976	52	0.041429731925264016
FBgn0005626	GO:0006585	65	0.05199025182778229
FBgn0037375	GO:0006585	43	0.03411860276198213
FBgn0042710	GO:0004396	74	0.059301380991064176
FBgn0022238	GO:0004396	85	0.06823720552396426
FBgn0038901	GO:0007593	17	0.012997562956945572
FBgn0038746	GO:0007593	55	0.043866774979691305
FBgn0026076	GO:0008150	4	0.002437043054427295
FBgn0034568	GO:0008150	17	0.012997562956945572
FBgn0261064	GO:0030100	53	0.04224207961007311
FBgn0031877	GO:0030100	57	0.045491470349309504
FBgn0039889	GO:0005525	15	0.011372867587327376
FBgn0010217	GO:0005525	242	0.1957757920389927
FBgn0032382	GO:0005975	31	0.024370430544272948
FBgn0039532	GO:0005975	30	0.023558082859463852
FBgn0259149	GO:0008233	6	0.004061738424045491
FBgn0034996	GO:0008233	6	0.004061738424045491
FBgn0266708	GO:0007268	9	0.006498781478472786
FBgn0264386	GO:0007268	39	0.030869212022745736
FBgn0261618	GO:0031315	139	0.11210398050365557
FBgn0035926	GO:0031315	13	0.00974817221770918
FBgn0260935	GO:0016236	43	0.03411860276198213
